Fold,Model,acc,b_acc,sensitivity,specificity,ppv,fpr,tpr,auc,precision,recall,a_precision
2,lr,0.7321428571428571,0.7200263504611331,0.7878787878787878,0.6521739130434783,0.7647058823529411,"[0.         0.         0.         0.08695652 0.08695652 0.13043478
 0.13043478 0.17391304 0.17391304 0.2173913  0.2173913  0.30434783
 0.30434783 0.34782609 0.34782609 0.47826087 0.47826087 0.56521739
 0.56521739 0.69565217 0.69565217 0.73913043 0.73913043 1.        ]","[0.         0.03030303 0.12121212 0.12121212 0.18181818 0.18181818
 0.3030303  0.3030303  0.51515152 0.51515152 0.75757576 0.75757576
 0.78787879 0.78787879 0.87878788 0.87878788 0.90909091 0.90909091
 0.93939394 0.93939394 0.96969697 0.96969697 1.         1.        ]",0.7733860342555995,"[0.66       0.65306122 0.66666667 0.65957447 0.67391304 0.68888889
 0.70454545 0.69767442 0.71428571 0.73170732 0.725      0.74358974
 0.76315789 0.78378378 0.77777778 0.77142857 0.76470588 0.78787879
 0.78125    0.80645161 0.83333333 0.82758621 0.82142857 0.81481481
 0.80769231 0.8        0.79166667 0.7826087  0.77272727 0.80952381
 0.8        0.78947368 0.77777778 0.76470588 0.75       0.73333333
 0.71428571 0.76923077 0.75       0.72727273 0.7        0.66666667
 0.75       0.71428571 0.66666667 0.8        1.         1.
 1.         1.         1.        ]","[1.         0.96969697 0.96969697 0.93939394 0.93939394 0.93939394
 0.93939394 0.90909091 0.90909091 0.90909091 0.87878788 0.87878788
 0.87878788 0.87878788 0.84848485 0.81818182 0.78787879 0.78787879
 0.75757576 0.75757576 0.75757576 0.72727273 0.6969697  0.66666667
 0.63636364 0.60606061 0.57575758 0.54545455 0.51515152 0.51515152
 0.48484848 0.45454545 0.42424242 0.39393939 0.36363636 0.33333333
 0.3030303  0.3030303  0.27272727 0.24242424 0.21212121 0.18181818
 0.18181818 0.15151515 0.12121212 0.12121212 0.12121212 0.09090909
 0.06060606 0.03030303 0.        ]",0.7938946258674615
2,rf,0.8035714285714286,0.7872200263504612,0.8787878787878788,0.6956521739130435,0.8055555555555556,"[0.         0.         0.04347826 0.04347826 0.04347826 0.04347826
 0.04347826 0.08695652 0.08695652 0.17391304 0.17391304 0.2173913
 0.2173913  0.26086957 0.26086957 0.26086957 0.26086957 0.34782609
 0.34782609 0.65217391 0.65217391 0.69565217 0.73913043 1.        ]","[0.         0.03030303 0.06060606 0.12121212 0.27272727 0.3030303
 0.36363636 0.39393939 0.48484848 0.48484848 0.57575758 0.57575758
 0.60606061 0.60606061 0.66666667 0.72727273 0.87878788 0.87878788
 0.90909091 0.90909091 0.96969697 0.96969697 1.         1.        ]",0.810935441370224,"[0.66       0.66666667 0.68085106 0.67391304 0.66666667 0.68181818
 0.69767442 0.71428571 0.73170732 0.75       0.76923077 0.78947368
 0.78378378 0.80555556 0.82857143 0.82352941 0.81818182 0.8125
 0.80645161 0.8        0.78571429 0.77777778 0.76923077 0.8
 0.79166667 0.82608696 0.81818182 0.80952381 0.8        0.84210526
 0.88888889 0.86666667 0.92307692 0.90909091 0.9        0.8
 0.66666667 1.         1.        ]","[1.         0.96969697 0.96969697 0.93939394 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.87878788 0.87878788 0.87878788 0.84848485 0.81818182 0.78787879
 0.75757576 0.72727273 0.66666667 0.63636364 0.60606061 0.60606061
 0.57575758 0.57575758 0.54545455 0.51515152 0.48484848 0.48484848
 0.48484848 0.39393939 0.36363636 0.3030303  0.27272727 0.12121212
 0.06060606 0.03030303 0.        ]",0.8292727716940588
2,lr,0.6964285714285714,0.6831357048748353,0.7575757575757576,0.6086956521739131,0.7352941176470589,"[0.         0.         0.         0.08695652 0.08695652 0.17391304
 0.17391304 0.2173913  0.2173913  0.30434783 0.30434783 0.39130435
 0.39130435 0.43478261 0.43478261 0.47826087 0.47826087 0.52173913
 0.52173913 0.56521739 0.56521739 0.73913043 0.73913043 1.        ]","[0.         0.03030303 0.27272727 0.27272727 0.3030303  0.3030303
 0.39393939 0.39393939 0.51515152 0.51515152 0.75757576 0.75757576
 0.78787879 0.78787879 0.81818182 0.81818182 0.90909091 0.90909091
 0.93939394 0.93939394 0.96969697 0.96969697 1.         1.        ]",0.7575757575757576,"[0.66       0.65306122 0.66666667 0.68085106 0.69565217 0.71111111
 0.70454545 0.72093023 0.71428571 0.73170732 0.725      0.71794872
 0.71052632 0.72972973 0.72222222 0.74285714 0.73529412 0.75757576
 0.78125    0.77419355 0.76666667 0.75862069 0.75       0.74074074
 0.73076923 0.72       0.70833333 0.73913043 0.77272727 0.76190476
 0.75       0.73684211 0.72222222 0.76470588 0.75       0.73333333
 0.71428571 0.76923077 0.83333333 0.81818182 0.9        1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.        ]","[1.         0.96969697 0.96969697 0.96969697 0.96969697 0.96969697
 0.93939394 0.93939394 0.90909091 0.90909091 0.87878788 0.84848485
 0.81818182 0.81818182 0.78787879 0.78787879 0.75757576 0.75757576
 0.75757576 0.72727273 0.6969697  0.66666667 0.63636364 0.60606061
 0.57575758 0.54545455 0.51515152 0.51515152 0.51515152 0.48484848
 0.45454545 0.42424242 0.39393939 0.39393939 0.36363636 0.33333333
 0.3030303  0.3030303  0.3030303  0.27272727 0.27272727 0.27272727
 0.24242424 0.21212121 0.18181818 0.15151515 0.12121212 0.09090909
 0.06060606 0.03030303 0.        ]",0.8140718732245975
3,rf,0.75,0.7142857142857142,0.8571428571428571,0.5714285714285714,0.7692307692307693,"[0.         0.         0.         0.         0.04761905 0.04761905
 0.33333333 0.33333333 0.38095238 0.38095238 0.42857143 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.61904762 0.61904762
 0.85714286 0.85714286 1.        ]","[0.         0.02857143 0.11428571 0.17142857 0.17142857 0.68571429
 0.68571429 0.74285714 0.74285714 0.82857143 0.82857143 0.85714286
 0.85714286 0.88571429 0.88571429 0.94285714 0.94285714 0.97142857
 0.97142857 1.         1.        ]",0.8258503401360544,"[0.66037736 0.65384615 0.66666667 0.68       0.69387755 0.70833333
 0.72340426 0.7173913  0.75       0.74418605 0.73809524 0.75609756
 0.75       0.76923077 0.76315789 0.78378378 0.77777778 0.77142857
 0.76470588 0.78787879 0.78125    0.77419355 0.8        0.82758621
 0.85714286 0.88888889 0.92307692 0.96       0.95833333 0.95652174
 0.95454545 0.95238095 0.95       0.94736842 0.94444444 0.94117647
 0.9375     0.93333333 0.92857143 0.92307692 0.91666667 0.90909091
 0.9        0.88888889 0.875      0.85714286 1.         1.
 1.         1.         1.         1.        ]","[1.         0.97142857 0.97142857 0.97142857 0.97142857 0.97142857
 0.97142857 0.94285714 0.94285714 0.91428571 0.88571429 0.88571429
 0.85714286 0.85714286 0.82857143 0.82857143 0.8        0.77142857
 0.74285714 0.74285714 0.71428571 0.68571429 0.68571429 0.68571429
 0.68571429 0.68571429 0.68571429 0.68571429 0.65714286 0.62857143
 0.6        0.57142857 0.54285714 0.51428571 0.48571429 0.45714286
 0.42857143 0.4        0.37142857 0.34285714 0.31428571 0.28571429
 0.25714286 0.22857143 0.2        0.17142857 0.17142857 0.11428571
 0.08571429 0.05714286 0.02857143 0.        ]",0.8880661107571509
3,lr,0.7142857142857143,0.6952380952380952,0.7714285714285715,0.6190476190476191,0.7714285714285715,"[0.         0.04761905 0.04761905 0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.38095238
 0.38095238 0.42857143 0.42857143 0.47619048 0.47619048 0.66666667
 0.66666667 0.85714286 0.85714286 1.        ]","[0.         0.         0.25714286 0.25714286 0.37142857 0.37142857
 0.54285714 0.54285714 0.6        0.6        0.77142857 0.77142857
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.94285714 0.94285714 1.         1.        ]",0.7741496598639456,"[0.66037736 0.65384615 0.64705882 0.66       0.67346939 0.6875
 0.70212766 0.69565217 0.71111111 0.72727273 0.74418605 0.76190476
 0.75609756 0.775      0.76923077 0.78947368 0.78378378 0.77777778
 0.77142857 0.79411765 0.81818182 0.84375    0.83870968 0.83333333
 0.82758621 0.82142857 0.81481481 0.80769231 0.84       0.83333333
 0.82608696 0.86363636 0.85714286 0.85       0.84210526 0.83333333
 0.82352941 0.8125     0.86666667 0.85714286 0.84615385 0.83333333
 0.81818182 0.9        0.88888889 0.875      0.85714286 0.83333333
 0.8        0.75       0.66666667 0.5        0.         1.        ]","[1.         0.97142857 0.94285714 0.94285714 0.94285714 0.94285714
 0.94285714 0.91428571 0.91428571 0.91428571 0.91428571 0.91428571
 0.88571429 0.88571429 0.85714286 0.85714286 0.82857143 0.8
 0.77142857 0.77142857 0.77142857 0.77142857 0.74285714 0.71428571
 0.68571429 0.65714286 0.62857143 0.6        0.6        0.57142857
 0.54285714 0.54285714 0.51428571 0.48571429 0.45714286 0.42857143
 0.4        0.37142857 0.37142857 0.34285714 0.31428571 0.28571429
 0.25714286 0.25714286 0.22857143 0.2        0.17142857 0.14285714
 0.11428571 0.08571429 0.05714286 0.02857143 0.         0.        ]",0.8028949370050744
3,rf,0.6964285714285714,0.7,0.6857142857142857,0.7142857142857143,0.8,"[0.         0.         0.04761905 0.14285714 0.14285714 0.28571429
 0.38095238 0.61904762 0.76190476 0.76190476 0.85714286 1.        ]","[0.         0.25714286 0.34285714 0.45714286 0.54285714 0.68571429
 0.85714286 0.88571429 0.91428571 0.97142857 0.97142857 1.        ]",0.7829931972789116,"[0.625      0.65384615 0.68       0.66666667 0.70454545 0.78947368
 0.8        0.86363636 0.84210526 0.92307692 1.         1.        ]","[1.         0.97142857 0.97142857 0.91428571 0.88571429 0.85714286
 0.68571429 0.54285714 0.45714286 0.34285714 0.25714286 0.        ]",0.8520461468356205
3,lr,0.75,0.7333333333333334,0.8,0.6666666666666666,0.8,"[0.         0.04761905 0.04761905 0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.28571429
 0.28571429 0.57142857 0.57142857 0.66666667 0.66666667 0.95238095
 0.95238095 1.        ]","[0.         0.         0.51428571 0.51428571 0.6        0.6
 0.65714286 0.65714286 0.71428571 0.71428571 0.77142857 0.77142857
 0.8        0.8        0.91428571 0.91428571 0.94285714 0.94285714
 1.         1.        ]",0.7877551020408162,"[0.63636364 0.62962963 0.62264151 0.63461538 0.64705882 0.66
 0.67346939 0.6875     0.70212766 0.69565217 0.71111111 0.72727273
 0.72093023 0.71428571 0.70731707 0.7        0.71794872 0.73684211
 0.75675676 0.77777778 0.8        0.82352941 0.81818182 0.84375
 0.83870968 0.83333333 0.86206897 0.85714286 0.85185185 0.88461538
 0.88       0.875      0.91304348 0.90909091 0.9047619  0.9
 0.94736842 0.94444444 0.94117647 0.9375     0.93333333 0.92857143
 0.92307692 0.91666667 0.90909091 0.9        0.88888889 0.875
 0.85714286 0.83333333 0.8        0.75       0.66666667 0.5
 0.         1.        ]","[1.         0.97142857 0.94285714 0.94285714 0.94285714 0.94285714
 0.94285714 0.94285714 0.94285714 0.91428571 0.91428571 0.91428571
 0.88571429 0.85714286 0.82857143 0.8        0.8        0.8
 0.8        0.8        0.8        0.8        0.77142857 0.77142857
 0.74285714 0.71428571 0.71428571 0.68571429 0.65714286 0.65714286
 0.62857143 0.6        0.6        0.57142857 0.54285714 0.51428571
 0.51428571 0.48571429 0.45714286 0.42857143 0.4        0.37142857
 0.34285714 0.31428571 0.28571429 0.25714286 0.22857143 0.2
 0.17142857 0.14285714 0.11428571 0.08571429 0.05714286 0.02857143
 0.         0.        ]",0.8287685601224168
3,rf,0.7678571428571429,0.7380952380952381,0.8571428571428571,0.6190476190476191,0.7894736842105263,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.04761905 0.04761905 0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.28571429
 0.33333333 0.33333333 0.38095238 0.38095238 0.47619048 0.52380952
 0.52380952 0.61904762 0.66666667 0.80952381 0.80952381 0.85714286
 1.        ]","[0.         0.02857143 0.05714286 0.11428571 0.25714286 0.25714286
 0.31428571 0.4        0.51428571 0.57142857 0.62857143 0.65714286
 0.68571429 0.68571429 0.71428571 0.71428571 0.74285714 0.74285714
 0.74285714 0.85714286 0.85714286 0.88571429 0.88571429 0.88571429
 0.94285714 0.94285714 0.97142857 0.97142857 1.         1.
 1.        ]",0.8476190476190475,"[0.67307692 0.66666667 0.68       0.69387755 0.70833333 0.7173913
 0.73333333 0.75       0.74418605 0.73809524 0.75609756 0.79487179
 0.78947368 0.81081081 0.80555556 0.8        0.79411765 0.78787879
 0.8125     0.86666667 0.86206897 0.89285714 0.88888889 0.92307692
 0.92       0.95652174 0.95238095 0.95       0.94736842 0.94117647
 0.93333333 0.91666667 0.90909091 0.9        1.         1.
 1.         1.         1.         1.         1.         1.
 1.        ]","[1.         0.97142857 0.97142857 0.97142857 0.97142857 0.94285714
 0.94285714 0.94285714 0.91428571 0.88571429 0.88571429 0.88571429
 0.85714286 0.85714286 0.82857143 0.8        0.77142857 0.74285714
 0.74285714 0.74285714 0.71428571 0.71428571 0.68571429 0.68571429
 0.65714286 0.62857143 0.57142857 0.54285714 0.51428571 0.45714286
 0.4        0.31428571 0.28571429 0.25714286 0.25714286 0.22857143
 0.2        0.17142857 0.14285714 0.11428571 0.05714286 0.02857143
 0.        ]",0.905766418100021
3,lr,0.6428571428571429,0.6190476190476191,0.7142857142857143,0.5238095238095238,0.7142857142857143,"[0.         0.04761905 0.04761905 0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.38095238
 0.38095238 0.47619048 0.47619048 0.57142857 0.57142857 0.66666667
 0.66666667 0.76190476 0.76190476 0.85714286 0.85714286 1.        ]","[0.         0.         0.22857143 0.22857143 0.25714286 0.25714286
 0.45714286 0.45714286 0.54285714 0.54285714 0.6        0.6
 0.71428571 0.71428571 0.77142857 0.77142857 0.8        0.8
 0.85714286 0.85714286 0.91428571 0.91428571 1.         1.        ]",0.6857142857142857,"[0.66037736 0.65384615 0.64705882 0.64       0.65306122 0.66666667
 0.65957447 0.65217391 0.66666667 0.68181818 0.6744186  0.66666667
 0.68292683 0.7        0.69230769 0.71052632 0.72972973 0.72222222
 0.71428571 0.73529412 0.75757576 0.75       0.74193548 0.73333333
 0.72413793 0.75       0.77777778 0.80769231 0.8        0.79166667
 0.82608696 0.81818182 0.80952381 0.8        0.84210526 0.83333333
 0.82352941 0.8125     0.8        0.78571429 0.76923077 0.75
 0.81818182 0.8        0.88888889 0.875      0.85714286 0.83333333
 0.8        0.75       0.66666667 0.5        0.         1.        ]","[1.         0.97142857 0.94285714 0.91428571 0.91428571 0.91428571
 0.88571429 0.85714286 0.85714286 0.85714286 0.82857143 0.8
 0.8        0.8        0.77142857 0.77142857 0.77142857 0.74285714
 0.71428571 0.71428571 0.71428571 0.68571429 0.65714286 0.62857143
 0.6        0.6        0.6        0.6        0.57142857 0.54285714
 0.54285714 0.51428571 0.48571429 0.45714286 0.45714286 0.42857143
 0.4        0.37142857 0.34285714 0.31428571 0.28571429 0.25714286
 0.25714286 0.22857143 0.22857143 0.2        0.17142857 0.14285714
 0.11428571 0.08571429 0.05714286 0.02857143 0.         0.        ]",0.7570190943758139
3,rf,0.7857142857142857,0.7619047619047619,0.8571428571428571,0.6666666666666666,0.8108108108108109,"[0.         0.         0.         0.         0.         0.
 0.04761905 0.04761905 0.0952381  0.14285714 0.14285714 0.14285714
 0.14285714 0.14285714 0.19047619 0.23809524 0.23809524 0.23809524
 0.28571429 0.33333333 0.33333333 0.47619048 0.57142857 0.57142857
 0.61904762 0.61904762 0.80952381 0.80952381 0.95238095 0.95238095
 1.        ]","[0.         0.02857143 0.08571429 0.17142857 0.22857143 0.28571429
 0.31428571 0.34285714 0.34285714 0.37142857 0.4        0.45714286
 0.54285714 0.65714286 0.68571429 0.68571429 0.74285714 0.82857143
 0.82857143 0.85714286 0.88571429 0.88571429 0.88571429 0.91428571
 0.91428571 0.94285714 0.94285714 0.97142857 0.97142857 1.
 1.        ]",0.8122448979591836,"[0.63636364 0.62962963 0.64150943 0.65384615 0.66666667 0.66
 0.67346939 0.6875     0.70212766 0.7173913  0.71111111 0.72727273
 0.72093023 0.73809524 0.75609756 0.81578947 0.81081081 0.82857143
 0.85294118 0.84848485 0.84375    0.83870968 0.82758621 0.85714286
 0.88461538 0.875      0.86363636 0.85714286 0.85       0.84210526
 0.82352941 0.8125     0.85714286 0.92307692 0.91666667 1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]","[1.         0.97142857 0.97142857 0.97142857 0.97142857 0.94285714
 0.94285714 0.94285714 0.94285714 0.94285714 0.91428571 0.91428571
 0.88571429 0.88571429 0.88571429 0.88571429 0.85714286 0.82857143
 0.82857143 0.8        0.77142857 0.74285714 0.68571429 0.68571429
 0.65714286 0.6        0.54285714 0.51428571 0.48571429 0.45714286
 0.4        0.37142857 0.34285714 0.34285714 0.31428571 0.28571429
 0.25714286 0.22857143 0.17142857 0.14285714 0.11428571 0.08571429
 0.02857143 0.        ]",0.8772578963976274
3,lr,0.75,0.7333333333333334,0.8,0.6666666666666666,0.8,"[0.         0.04761905 0.04761905 0.0952381  0.0952381  0.19047619
 0.19047619 0.23809524 0.23809524 0.28571429 0.28571429 0.33333333
 0.33333333 0.42857143 0.42857143 0.47619048 0.47619048 0.71428571
 0.71428571 0.76190476 0.76190476 0.9047619  0.9047619  1.        ]","[0.         0.         0.4        0.4        0.6        0.6
 0.62857143 0.62857143 0.68571429 0.68571429 0.71428571 0.71428571
 0.82857143 0.82857143 0.85714286 0.85714286 0.88571429 0.88571429
 0.91428571 0.91428571 0.94285714 0.94285714 1.         1.        ]",0.7768707482993197,"[0.64814815 0.64150943 0.63461538 0.64705882 0.66       0.67346939
 0.66666667 0.68085106 0.67391304 0.68888889 0.70454545 0.72093023
 0.73809524 0.75609756 0.75       0.76923077 0.76315789 0.78378378
 0.80555556 0.8        0.79411765 0.78787879 0.78125    0.80645161
 0.8        0.82758621 0.82142857 0.81481481 0.84615385 0.84
 0.875      0.91304348 0.90909091 0.9047619  0.9        0.89473684
 0.88888889 0.88235294 0.875      0.93333333 0.92857143 0.92307692
 0.91666667 0.90909091 0.9        0.88888889 0.875      0.85714286
 0.83333333 0.8        0.75       0.66666667 0.5        0.
 1.        ]","[1.         0.97142857 0.94285714 0.94285714 0.94285714 0.94285714
 0.91428571 0.91428571 0.88571429 0.88571429 0.88571429 0.88571429
 0.88571429 0.88571429 0.85714286 0.85714286 0.82857143 0.82857143
 0.82857143 0.8        0.77142857 0.74285714 0.71428571 0.71428571
 0.68571429 0.68571429 0.65714286 0.62857143 0.62857143 0.6
 0.6        0.6        0.57142857 0.54285714 0.51428571 0.48571429
 0.45714286 0.42857143 0.4        0.4        0.37142857 0.34285714
 0.31428571 0.28571429 0.25714286 0.22857143 0.2        0.17142857
 0.14285714 0.11428571 0.08571429 0.05714286 0.02857143 0.
 0.        ]",0.8180892732237817
3,rf,0.7678571428571429,0.7285714285714285,0.8857142857142857,0.5714285714285714,0.775,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.0952381  0.14285714 0.14285714 0.19047619 0.19047619
 0.23809524 0.23809524 0.28571429 0.28571429 0.28571429 0.42857143
 0.42857143 0.52380952 0.52380952 0.61904762 0.61904762 0.85714286
 0.85714286 1.        ]","[0.         0.02857143 0.14285714 0.17142857 0.31428571 0.31428571
 0.4        0.45714286 0.48571429 0.54285714 0.54285714 0.6
 0.6        0.62857143 0.62857143 0.68571429 0.82857143 0.82857143
 0.88571429 0.88571429 0.91428571 0.91428571 0.97142857 0.97142857
 1.         1.        ]",0.7931972789115646,"[0.66037736 0.65384615 0.66666667 0.68       0.69387755 0.70833333
 0.72340426 0.7173913  0.71111111 0.72727273 0.74418605 0.73809524
 0.75609756 0.775      0.76315789 0.78378378 0.80555556 0.82857143
 0.82352941 0.81818182 0.8125     0.80645161 0.8        0.78571429
 0.81481481 0.80769231 0.84       0.83333333 0.82608696 0.86363636
 0.85       0.88888889 0.875      0.86666667 0.85714286 0.84615385
 0.91666667 0.90909091 0.9        0.88888889 0.875      0.85714286
 1.         1.         1.         1.         1.         1.        ]","[1.         0.97142857 0.97142857 0.97142857 0.97142857 0.97142857
 0.97142857 0.94285714 0.91428571 0.91428571 0.91428571 0.88571429
 0.88571429 0.88571429 0.82857143 0.82857143 0.82857143 0.82857143
 0.8        0.77142857 0.74285714 0.71428571 0.68571429 0.62857143
 0.62857143 0.6        0.6        0.57142857 0.54285714 0.54285714
 0.48571429 0.45714286 0.4        0.37142857 0.34285714 0.31428571
 0.31428571 0.28571429 0.25714286 0.22857143 0.2        0.17142857
 0.14285714 0.11428571 0.08571429 0.05714286 0.02857143 0.        ]",0.8535254495682242
3,lr,0.625,0.6047619047619048,0.6857142857142857,0.5238095238095238,0.7058823529411765,"[0.         0.04761905 0.04761905 0.14285714 0.14285714 0.28571429
 0.28571429 0.33333333 0.33333333 0.61904762 0.61904762 0.66666667
 0.66666667 0.71428571 0.71428571 0.80952381 0.80952381 0.9047619
 0.9047619  1.        ]","[0.         0.         0.2        0.2        0.6        0.6
 0.65714286 0.65714286 0.68571429 0.68571429 0.74285714 0.74285714
 0.85714286 0.85714286 0.88571429 0.88571429 0.97142857 0.97142857
 1.         1.        ]",0.6802721088435374,"[0.64814815 0.64150943 0.65384615 0.66666667 0.66       0.65306122
 0.64583333 0.65957447 0.67391304 0.66666667 0.68181818 0.6744186
 0.66666667 0.65853659 0.65       0.66666667 0.65789474 0.64864865
 0.66666667 0.68571429 0.70588235 0.72727273 0.75       0.77419355
 0.76666667 0.79310345 0.78571429 0.77777778 0.80769231 0.84
 0.875      0.86956522 0.86363636 0.85714286 0.85       0.84210526
 0.83333333 0.82352941 0.8125     0.8        0.78571429 0.76923077
 0.75       0.72727273 0.7        0.77777778 0.875      0.85714286
 0.83333333 0.8        0.75       0.66666667 0.5        0.
 1.        ]","[1.         0.97142857 0.97142857 0.97142857 0.94285714 0.91428571
 0.88571429 0.88571429 0.88571429 0.85714286 0.85714286 0.82857143
 0.8        0.77142857 0.74285714 0.74285714 0.71428571 0.68571429
 0.68571429 0.68571429 0.68571429 0.68571429 0.68571429 0.68571429
 0.65714286 0.65714286 0.62857143 0.6        0.6        0.6
 0.6        0.57142857 0.54285714 0.51428571 0.48571429 0.45714286
 0.42857143 0.4        0.37142857 0.34285714 0.31428571 0.28571429
 0.25714286 0.22857143 0.2        0.2        0.2        0.17142857
 0.14285714 0.11428571 0.08571429 0.05714286 0.02857143 0.
 0.        ]",0.7543421397987957
4,rf,0.7454545454545455,0.7061403508771931,0.8333333333333334,0.5789473684210527,0.7894736842105263,"[0.         0.         0.         0.05263158 0.05263158 0.05263158
 0.05263158 0.05263158 0.05263158 0.05263158 0.15789474 0.15789474
 0.15789474 0.15789474 0.26315789 0.26315789 0.31578947 0.31578947
 0.47368421 0.47368421 0.63157895 0.63157895 0.73684211 0.78947368
 0.84210526 0.94736842 0.94736842 1.        ]","[0.         0.02777778 0.08333333 0.11111111 0.22222222 0.36111111
 0.44444444 0.5        0.58333333 0.61111111 0.61111111 0.66666667
 0.72222222 0.75       0.75       0.77777778 0.77777778 0.83333333
 0.83333333 0.91666667 0.91666667 0.94444444 0.94444444 0.94444444
 0.97222222 0.97222222 1.         1.        ]",0.8201754385964912,"[0.66666667 0.66037736 0.67307692 0.68627451 0.69387755 0.70833333
 0.73913043 0.73333333 0.75       0.76744186 0.78571429 0.7804878
 0.775      0.76923077 0.78947368 0.81081081 0.83333333 0.82857143
 0.82352941 0.84848485 0.84375    0.87096774 0.9        0.89655172
 0.88888889 0.88461538 0.88       0.91666667 0.95652174 0.95454545
 0.94736842 0.94444444 0.94117647 0.92857143 0.92307692 0.91666667
 0.90909091 0.9        0.88888889 0.85714286 0.8        1.
 1.         1.        ]","[1.         0.97222222 0.97222222 0.97222222 0.94444444 0.94444444
 0.94444444 0.91666667 0.91666667 0.91666667 0.91666667 0.88888889
 0.86111111 0.83333333 0.83333333 0.83333333 0.83333333 0.80555556
 0.77777778 0.77777778 0.75       0.75       0.75       0.72222222
 0.66666667 0.63888889 0.61111111 0.61111111 0.61111111 0.58333333
 0.5        0.47222222 0.44444444 0.36111111 0.33333333 0.30555556
 0.27777778 0.25       0.22222222 0.16666667 0.11111111 0.08333333
 0.02777778 0.        ]",0.8837566898198134
4,lr,0.8,0.722953216374269,0.9722222222222222,0.47368421052631576,0.7777777777777778,"[0.         0.         0.         0.05263158 0.05263158 0.10526316
 0.10526316 0.15789474 0.15789474 0.21052632 0.21052632 0.26315789
 0.26315789 0.31578947 0.31578947 0.36842105 0.36842105 0.42105263
 0.42105263 0.47368421 0.47368421 0.89473684 0.89473684 1.        ]","[0.         0.02777778 0.13888889 0.13888889 0.30555556 0.30555556
 0.52777778 0.52777778 0.58333333 0.58333333 0.61111111 0.61111111
 0.72222222 0.72222222 0.80555556 0.80555556 0.86111111 0.86111111
 0.88888889 0.88888889 0.97222222 0.97222222 1.         1.        ]",0.8011695906432749,"[0.67924528 0.67307692 0.68627451 0.7        0.71428571 0.72916667
 0.74468085 0.76086957 0.77777778 0.79545455 0.79069767 0.78571429
 0.7804878  0.8        0.79487179 0.81578947 0.81081081 0.80555556
 0.82857143 0.82352941 0.81818182 0.8125     0.83870968 0.83333333
 0.82758621 0.82142857 0.81481481 0.84615385 0.84       0.875
 0.86956522 0.86363636 0.9047619  0.9        0.89473684 0.88888889
 0.88235294 0.875      0.86666667 0.85714286 0.84615385 0.91666667
 0.90909091 0.9        0.88888889 0.875      0.85714286 0.83333333
 1.         1.         1.         1.         1.         1.        ]","[1.         0.97222222 0.97222222 0.97222222 0.97222222 0.97222222
 0.97222222 0.97222222 0.97222222 0.97222222 0.94444444 0.91666667
 0.88888889 0.88888889 0.86111111 0.86111111 0.83333333 0.80555556
 0.80555556 0.77777778 0.75       0.72222222 0.72222222 0.69444444
 0.66666667 0.63888889 0.61111111 0.61111111 0.58333333 0.58333333
 0.55555556 0.52777778 0.52777778 0.5        0.47222222 0.44444444
 0.41666667 0.38888889 0.36111111 0.33333333 0.30555556 0.30555556
 0.27777778 0.25       0.22222222 0.19444444 0.16666667 0.13888889
 0.13888889 0.11111111 0.08333333 0.05555556 0.02777778 0.        ]",0.868780861299267
